title,openreview_link,authors
Into the Single Cell Multiverse: an End-to-End Dataset for Procedural Knowledge Extraction in Biomedical Texts,https://openreview.net/forum?id=6iRH9SITva,"Ruth Dannenfelser, Jeffrey Zhong, Ran Zhang, Vicky Yao"
Kernel-Based Tests for Likelihood-Free Hypothesis Testing,https://openreview.net/forum?id=paTESG8iSE,"Patrik Robert Gerber, Tianze Jiang, Yury Polyanskiy, Rui Sun"
DataPerf: Benchmarks for Data-Centric AI Development,https://openreview.net/forum?id=LaFKTgrZMG,"Mark Mazumder, Colby Banbury, Xiaozhe Yao, Bojan Karlaš, William Gaviria Rojas, Sudnya Diamos, Greg Diamos, Lynn He, Alicia Parrish, Hannah Rose Kirk, Jessica Quaye, Charvi Rastogi, Douwe Kiela, David Jurado, David Kanter, Rafael Mosquera, Will Cukierski, Juan Ciro, Lora Aroyo, Bilge Acun, Lingjiao Chen, Mehul Raje, Max Bartolo, Evan Sabri Eyuboglu, Amirata Ghorbani, Emmett Goodman, Addison Howard, Oana Inel, Tariq Kane, Christine R. Kirkpatrick, D. Sculley, Tzu-Sheng Kuo, Jonas Mueller, Tristan Thrush, Joaquin Vanschoren, Margaret Warren, Adina Williams, Serena Yeung, Newsha Ardalani, Praveen Paritosh, Ce Zhang, James Zou, Carole-Jean Wu, Cody Coleman, Andrew Ng, Peter Mattson, Vijay Janapa Reddi"
"Zeroth-Order Methods for Nonsmooth, Nonconvex, and Hierarchical Federated Optimization",https://openreview.net/forum?id=46x3zvYCyQ,"Yuyang Qiu, Uday Shanbhag, Farzad Yousefian"
Polynomially Over-Parameterized Convolutional Neural Networks Contain Structured Strong Winning Lottery Tickets,https://openreview.net/forum?id=UqYrYB3dp5,"Arthur da Cunha, Francesco D'Amore, Natale"
Composable Coresets for Determinant Maximization: Greedy is Almost Optimal,https://openreview.net/forum?id=gwvwbsnTps,"Siddharth Gollapudi, Sepideh Mahabadi, Varun Sivashankar"
Causal Effect Identification in Uncertain Causal Networks,https://openreview.net/forum?id=pH4Fv7C3yC,"Sina Akbari, Fateme Jamshidi, Ehsan Mokhtarian, Matthew Vowels, Jalal Etesami, Negar Kiyavash"
3D-IntPhys: Towards More Generalized 3D-grounded Visual Intuitive Physics under Challenging Scenes,https://openreview.net/forum?id=Fp5uC6YHwe,"Haotian Xue, Antonio Torralba, Josh Tenenbaum, Dan Yamins, Yunzhu Li, Hsiao-Yu Tung"
Diffusion-Based Adversarial Sample Generation for Improved Stealthiness and Controllability,https://openreview.net/forum?id=JTwxylP6U9,"Haotian Xue, Alexandre Araujo, Bin Hu, Yongxin Chen"
4M: Massively Multimodal Masked Modeling,https://openreview.net/forum?id=TegmlsD8oQ,"David Mizrahi, Roman Bachmann, Oguzhan Kar, Teresa Yeo, Mingfei Gao, Afshin Dehghan, Amir Zamir"
A Hierarchical Spatial Transformer for Massive Point Samples  in Continuous Space,https://openreview.net/forum?id=U9zRgpgdFI,"Wenchong He, Zhe Jiang, Tingsong Xiao, Zelin Xu, Shigang Chen, Ronald Fick, MILES MEDINA, Christine Angelini"
Cold Diffusion: Inverting Arbitrary Image Transforms Without Noise,https://openreview.net/forum?id=XH3ArccntI,"Arpit Bansal, Eitan Borgnia, Hong-Min Chu, Jie Li, Hamid Kazemi, Furong Huang, Micah Goldblum, Jonas Geiping, Tom Goldstein"
Global Update Tracking: A Decentralized Learning Algorithm for Heterogeneous Data,https://openreview.net/forum?id=qyixBZl8Ph,"Sai Aparna Aketi, Abolfazl Hashemi, Kaushik Roy"
Geometry-Aware Adaptation for Pretrained Models,https://openreview.net/forum?id=exGOXqxR0L,"Nicholas Roberts, Xintong Li, Dyah Adila, Sonia Cromp, Tzu-Heng Huang, Jitian Zhao, Frederic Sala"
Mitigating Source Bias for Fairer Weak Supervision,https://openreview.net/forum?id=nXPqMyWUnx,"Changho Shin, Sonia Cromp, Dyah Adila, Frederic Sala"
Evaluating the Robustness of Interpretability Methods through Explanation Invariance and Equivariance,https://openreview.net/forum?id=5UwnKSgY6u,"Jonathan Crabbé, Mihaela van der Schaar"
VLATTACK: Multimodal Adversarial Attacks on Vision-Language Tasks via Pre-trained Models,https://openreview.net/forum?id=qBAED3u1XZ,"Ziyi Yin, Muchao Ye, Tianrong Zhang, Tianyu Du, Jinguo Zhu, Han Liu, Jinghui Chen, Ting Wang, Fenglong Ma"
Data-driven Optimal Filtering for Linear Systems with Unknown Noise Covariances,https://openreview.net/forum?id=8S9Fbee743,"Shahriar Talebi, Amirhossein Taghvaei, Mehran Mesbahi"
Realistic Synthetic Financial Transactions for Anti-Money Laundering Models,https://openreview.net/forum?id=XZf2bnMBag,"Erik Altman, Jovan Blanuša, Luc von Niederhäusern, Beni Egressy, Andreea Anghel, Kubilay Atasu"
Markovian Sliced Wasserstein Distances: Beyond Independent Projections,https://openreview.net/forum?id=FT2q2B4cKZ,"Khai Nguyen, Tongzheng Ren, Nhat Ho"
Differentiable Sampling of Categorical Distributions Using the CatLog-Derivative Trick,https://openreview.net/forum?id=AQyqxXctsN,"Lennert De Smet, Emanuele Sansone, Pedro Zuidberg Dos Martires"
Oracle Complexity of Single-Loop Switching Subgradient Methods for Non-Smooth Weakly Convex Functional Constrained Optimization,https://openreview.net/forum?id=A383wMho4h,"Yankun Huang, Qihang Lin"
Understanding and Improving Ensemble Adversarial Defense,https://openreview.net/forum?id=N5uUTWLz0E,"Yian Deng, Tingting Mu"
Matrix Compression via Randomized Low Rank and Low Precision Factorization,https://openreview.net/forum?id=rxsCTtkqA9,"Rajarshi Saha, Varun Srivastava, Mert Pilanci"
Fixing the NTK: From Neural Network Linearizations to Exact Convex Programs,https://openreview.net/forum?id=YWsPN0EMZr,"Rajat Vadiraj Dwaraknath, Tolga Ergen, Mert Pilanci"
Path Regularization: A Convexity and Sparsity Inducing Regularization for Parallel ReLU Networks,https://openreview.net/forum?id=Z1Aj59LoZD,"Tolga Ergen, Mert Pilanci"
Structured Neural-PI Control with End-to-End Stability and Output Tracking Guarantees,https://openreview.net/forum?id=GWIRpKF6yU,"Wenqi Cui, Yan Jiang, Baosen Zhang, Yuanyuan Shi"
TradeMaster: A Holistic Quantitative Trading Platform Empowered by Reinforcement Learning,https://openreview.net/forum?id=l7Ggnzaws5,"Shuo Sun, Molei Qin, Wentao Zhang, Haochong Xia, Chuqiao Zong, Jie Ying, Yonggang Xie, Lingxuan Zhao, Xinrun Wang, Bo An"
Environment-Aware Dynamic Graph Learning for Out-of-Distribution Generalization,https://openreview.net/forum?id=n8JWIzYPRz,"Haonan Yuan, Qingyun Sun, Xingcheng Fu, Ziwei Zhang, Cheng Ji, Hao Peng, Jianxin Li"
Kissing to Find a Match: Efficient Low-Rank Permutation Representation,https://openreview.net/forum?id=bXvmnpCMmq,"Hannah Dröge, Zorah Lähner, Yuval Bahat, Onofre Martorell Nadal, Felix Heide, Michael Moeller"
DiViNeT: 3D Reconstruction from Disparate Views using Neural Template Regularization,https://openreview.net/forum?id=XbInLmYLDr,"Aditya Vora, Akshay Gadi Patil, Hao Zhang"
A Data-Free Approach to Mitigate Catastrophic Forgetting in Federated Class Incremental Learning for Vision Tasks,https://openreview.net/forum?id=3b9sqxCW1x,"Sara Babakniya, Zalan Fabian, Chaoyang He, Mahdi Soltanolkotabi, Salman Avestimehr"
"MultiMoDN—Multimodal, Multi-Task, Interpretable Modular Networks",https://openreview.net/forum?id=iB3Ew6z4WL,"Vinitra Swamy, Malika Satayeva, Jibril Frej, Thierry Bossy, Thijs Vogels, Martin Jaggi, Tanja Käser, Mary-Anne Hartley"
Multimodal Deep Learning Model Unveils Behavioral Dynamics of V1 Activity in Freely Moving Mice,https://openreview.net/forum?id=qv5UZJTNda,"Aiwen Xu, Yuchen Hou, Cristopher Niell, Michael Beyeler"
Bayesian Extensive-Rank Matrix Factorization with Rotational Invariant Priors,https://openreview.net/forum?id=ca2QmdOlIh,"Farzad Pourkamali, Nicolas Macris"
"Small Total-Cost Constraints in Contextual Bandits with Knapsacks, with Application to Fairness",https://openreview.net/forum?id=uZvG0HLkOB,"Evgenii Chzhen, Christophe Giraud, Zhen LI, Gilles Stoltz"
How Far Can Camels Go? Exploring the State of Instruction Tuning on Open Resources,https://openreview.net/forum?id=w4zZNC4ZaV,"Yizhong Wang, Hamish Ivison, Pradeep Dasigi, Jack Hessel, Tushar Khot, Khyathi Chandu, David Wadden, Kelsey MacMillan, Noah Smith, Iz Beltagy, Hannaneh Hajishirzi"
On Private and Robust Bandits,https://openreview.net/forum?id=gaXAjtHic2,"Yulian Wu, Xingyu Zhou, Youming Tao, Di Wang"
Diverse Community Data for Benchmarking Data Privacy Algorithms,https://openreview.net/forum?id=1ODvxEwsGk,"Aniruddha Sen, Christine Task, Dhruv Kapur, Gary Howarth, Karan Bhagat"
Necessary and Sufficient Conditions for Optimal Decision Trees using Dynamic Programming,https://openreview.net/forum?id=WYYpxVsKpR,"Jacobus van der Linden, Mathijs de Weerdt, Emir Demirović"
Implicit Regularization in Over-Parameterized Support Vector Machine,https://openreview.net/forum?id=YSFQRVkkl0,"Yang Sui, Xin HE, Yang Bai"
Finding Safe Zones of Markov Decision Processes Policies,https://openreview.net/forum?id=gdVcFOvxT3,"Lee Cohen, Yishay Mansour, Michal Moshkovitz"
Tartarus: A Benchmarking Platform for Realistic And Practical Inverse Molecular Design,https://openreview.net/forum?id=hjFQoqPIgL,"AkshatKumar Nigam, Robert Pollice, Gary Tom, Kjell Jorner, John Willes, Luca Thiede, Anshul Kundaje, Alan Aspuru-Guzik"
A Bayesian Approach To Analysing Training Data Attribution In Deep Learning,https://openreview.net/forum?id=XSCYxDp3yE,"Elisa Nguyen, Minjoon Seo, Seong Joon Oh"
SpokenWOZ: A Large-Scale Speech-Text Benchmark for Spoken Task-Oriented Dialogue Agents,https://openreview.net/forum?id=viktK3nO5b,"Shuzheng Si, Wentao Ma, Haoyu Gao, Yuchuan Wu, Ting-En Lin, Yinpei Dai, Hangyu Li, Rui Yan, Fei Huang, Yongbin Li"
Boundary Guided Learning-Free Semantic Control with Diffusion Models,https://openreview.net/forum?id=NIrTSCiIZ7,"Ye Zhu, Yu Wu, Zhiwei Deng, Olga Russakovsky, Yan Yan"
Dataset Diffusion: Diffusion-based Synthetic Data Generation for Pixel-Level Semantic Segmentation,https://openreview.net/forum?id=StD4J5ZlI5,"Quang Nguyen, Truong Vu, Anh Tran, Khoi Nguyen"
Public Opinion Field Effect Fusion in Representation Learning for Trending Topics Diffusion,https://openreview.net/forum?id=RFE1eI0zNZ,"Junliang Li, Yang Yajun, Qinghua Hu, Xin Wang, Hong Gao"
Canonical normalizing flows for manifold learning,https://openreview.net/forum?id=yubwSWol6K,"Kyriakos Flouris, Ender Konukoglu"
$\varepsilon$-fractional core stability in Hedonic Games.,https://openreview.net/forum?id=GqtpYUCwnu,"Simone Fioravanti, Michele Flammini, Bojana Kodric, Giovanna Varricchio"
Tree-Rings Watermarks: Invisible Fingerprints for Diffusion Images,https://openreview.net/forum?id=Z57JrmubNl,"Yuxin Wen, John Kirchenbauer, Jonas Geiping, Tom Goldstein"
Scaling MLPs: A Tale of Inductive Bias,https://openreview.net/forum?id=R45A8eKcax,"Gregor Bachmann, Sotiris Anagnostidis, Thomas Hofmann"
"Interaction Measures, Partition Lattices and Kernel Tests for High-Order Interactions",https://openreview.net/forum?id=jcRB6xHdJ2,"Zhaolu Liu, Robert Peach, Pedro A.M Mediano, Mauricio Barahona"
Computing Approximate $\ell_p$ Sensitivities,https://openreview.net/forum?id=hn1oJO7lg6,"Swati Padmanabhan, David Woodruff, Richard Zhang"
How to Scale Your EMA,https://openreview.net/forum?id=DkeeXVdQyu,"Dan Busbridge, Jason Ramapuram, Pierre Ablin, Tatiana Likhomanenko, Eeshan Gunesh Dhekane, Xavier Suau Cuadros, Russell Webb"
ProteinShake: Building datasets and benchmarks for deep learning on protein structures,https://openreview.net/forum?id=27vPcG4vKV,"Tim Kucera, Carlos Oliver, Dexiong Chen, Karsten Borgwardt"
BayesTune: Bayesian Sparse Deep Model Fine-tuning,https://openreview.net/forum?id=TRuqrVsmZK,"Minyoung Kim, Timothy Hospedales"
Exact recovery and Bregman hard clustering of node-attributed Stochastic Block Model,https://openreview.net/forum?id=TjJJmcHw9p,"Maximilien Dreveton, Felipe Fernandes, Daniel Figueiredo"
Efficient Uncertainty Quantification and Reduction for Over-Parameterized Neural Networks,https://openreview.net/forum?id=6vnwhzRinw,"Ziyi Huang, Henry Lam, Haofeng Zhang"
Optimal Regret Is Achievable with Bounded Approximate Inference Error: An Enhanced Bayesian Upper Confidence Bound Framework,https://openreview.net/forum?id=vwr4bHHsRT,"Ziyi Huang, Henry Lam, Amirhossein Meisami, Haofeng Zhang"
What is Flagged in Uncertainty Quantification?  Latent Density Models for Uncertainty Categorization,https://openreview.net/forum?id=zyhxRc9bew,"Hao Sun, Boris van Breugel, Jonathan Crabbé, Nabeel Seedat, Mihaela van der Schaar"
Can You Rely on Your Model Evaluation? Improving Model Evaluation with Synthetic Test Data,https://openreview.net/forum?id=tJ88RBqupo,"Boris van Breugel, Nabeel Seedat, Fergus Imrie, Mihaela van der Schaar"
"Predict, Refine, Synthesize: Self-Guiding Diffusion Models for Probabilistic Time Series Forecasting",https://openreview.net/forum?id=q6X038vKgU,"Marcel Kollovieh, Abdul Fatir Ansari, Michael Bohlke-Schneider, Jasper Zschiegner, Hao Wang, Yuyang (Bernie) Wang"
HIQL: Offline Goal-Conditioned RL with Latent States as Actions,https://openreview.net/forum?id=cLQCCtVDuW,"Seohong Park, Dibya Ghosh, Benjamin Eysenbach, Sergey Levine"
Auditing for Human Expertise,https://openreview.net/forum?id=VEpU9rFaQr,"Rohan Alur, Loren Laine, Darrick Li, Manish Raghavan, Devavrat Shah, Dennis Shung"
Best Arm Identification with Fixed Budget: A Large Deviation Perspective,https://openreview.net/forum?id=gYetLsNO8x,"Po-An Wang, Ruo-Chun Tzeng, Alexandre Proutiere"
Optimistic Active Exploration of Dynamical Systems,https://openreview.net/forum?id=tLrkjK128n,"Bhavya, Lenart Treven, Cansu Sancaktar, Sebastian Blaes, Stelian Coros, Andreas Krause"
Efficient Exploration in Continuous-time Model-based Reinforcement Learning,https://openreview.net/forum?id=VkhvDfY2dB,"Lenart Treven, Jonas Hübotter, Bhavya, Florian Dorfler, Andreas Krause"
Doubly Robust Augmented Transfer for Meta-Reinforcement Learning,https://openreview.net/forum?id=sABYNWKcwK,"Yuankun Jiang, Nuowen Kan, Chenglin Li, Wenrui Dai, Junni Zou, Hongkai Xiong"
Multitask Learning with No Regret: from Improved Confidence Bounds to Active Learning,https://openreview.net/forum?id=GjJRbEZ1dc,"Pier Giuseppe Sessa, Pierre Laforgue, Nicolò Cesa-Bianchi, Andreas Krause"
Contextual Stochastic Bilevel Optimization,https://openreview.net/forum?id=SHBksHKutP,"Yifan Hu, Jie Wang, Yao Xie, Andreas Krause, Daniel Kuhn"
Stochastic Approximation Algorithms for Systems of Interacting Particles,https://openreview.net/forum?id=X6mwdEVYvc,"Mohammad Reza Karimi Jaghargh, Ya-Ping Hsieh, Andreas Krause"
A Dynamical System View of Langevin-Based Non-Convex Sampling,https://openreview.net/forum?id=aRBa0lSxEB,"Mohammad Reza Karimi Jaghargh, Ya-Ping Hsieh, Andreas Krause"
Riemannian stochastic optimization methods avoid strict saddle points,https://openreview.net/forum?id=p4SjKPchJy,"Ya-Ping Hsieh, Mohammad Reza Karimi Jaghargh, Andreas Krause, Panayotis Mertikopoulos"
Learning To Dive In Branch And Bound,https://openreview.net/forum?id=iPTF2hON1C,"Max Paulus, Andreas Krause"
Normalization-Equivariant Neural Networks with Application to Image Denoising,https://openreview.net/forum?id=LCnjG1IEfm,"Sébastien Herbreteau, Emmanuel Moebel, Charles Kervrann"
What a MESS: Multi-Domain Evaluation of Zero-Shot Semantic Segmentation,https://openreview.net/forum?id=As4101fOG1,"Benedikt Blumenstiel, Johannes Jakubik, Hilde Kuehne, Michael Vössing"
SwapPrompt: Test-Time Prompt Adaptation for Vision-Language Models,https://openreview.net/forum?id=EhdNQiOWgQ,"XIAOSONG MA, Jie ZHANG, Song Guo, Wenchao Xu"
Parameter-efficient Tuning of Large-scale Multimodal Foundation Model,https://openreview.net/forum?id=pT8DIhsJCw,"Haixin Wang, Xinlong Yang, Jianlong Chang, Dian Jin, Jinan Sun, Shikun Zhang, Xiao Luo, Qi Tian"
Fully Dynamic $k$-Clustering in $\tilde O(k)$ Update Time,https://openreview.net/forum?id=dnGEPkmnzO,"Sayan Bhattacharya, Martín Costa, Silvio Lattanzi, Nikos Parotsidis"
On the Generalization Properties of Diffusion Models,https://openreview.net/forum?id=hCUG1MCFk5,"Puheng Li, Zhong Li, Huishuai Zhang, Jiang Bian"
Adaptive whitening with fast gain modulation and slow synaptic plasticity,https://openreview.net/forum?id=vz7SdRqWGM,"Lyndon Duong, Eero Simoncelli, Dmitri Chklovskii, David Lipshutz"
Expressivity-Preserving GNN Simulation,https://openreview.net/forum?id=ytTfonl9Wd,"Fabian Jogl, Maximilian Thiessen, Thomas Gärtner"
Cocktail: Mixing Multi-Modality Control for Text-Conditional Image Generation,https://openreview.net/forum?id=sQBGVw5qH9,"Minghui Hu, Jianbin Zheng, Daqing Liu, Chuanxia Zheng, Chaoyue Wang, Dacheng Tao, Tat-Jen Cham"
Penalising the biases in norm regularisation enforces sparsity,https://openreview.net/forum?id=JtIqG47DAQ,"Etienne Boursier, Nicolas Flammarion"
Encoding Human Behavior in Information Design through Deep Learning,https://openreview.net/forum?id=ZOKhtz2Z9X,"Guanghui Yu, Wei Tang, Saumik Narayanan, Chien-Ju Ho"
Cal-QL: Calibrated Offline RL Pre-Training for Efficient Online Fine-Tuning,https://openreview.net/forum?id=GcEIvidYSw,"Mitsuhiko Nakamoto, Simon Zhai, Anikait Singh, Max Sobol Mark, Yi Ma, Chelsea Finn, Aviral Kumar, Sergey Levine"
A Framework for Fast and Stable Representations of Multiparameter Persistent Homology Decompositions,https://openreview.net/forum?id=nKCUDd9GYu,"David Loiseaux, Mathieu Carrière, Andrew Blumberg"
Modulated Neural ODEs,https://openreview.net/forum?id=Op9z2QfXbC,"Ilze Amanda Auzina, Çağatay Yıldız, Sara Magliacane, Matthias Bethge, Efstratios Gavves"
The Tunnel Effect: Building Data Representations in Deep Neural Networks,https://openreview.net/forum?id=xQOHOpe1Fv,"Wojciech Masarczyk, Mateusz Ostaszewski, Ehsan Imani, Razvan Pascanu, Piotr Miłoś, Tomasz Trzcinski"
Rethinking the Role of Token Retrieval in Multi-Vector Retrieval,https://openreview.net/forum?id=ZQzm0Z47jz,"Jinhyuk Lee, Zhuyun Dai, Sai Meher Karthik Duddu, Tao Lei, Iftekhar Naim, Ming-Wei Chang, Vincent Zhao"
Towards Robust and Expressive Whole-body Human Pose and Shape Estimation,https://openreview.net/forum?id=XfKnoW4Zef,"Hui En Pang, Zhongang Cai, Lei Yang, Qingyi Tao, Zhonghua Wu, Tianwei Zhang, Ziwei Liu"
Byzantine-Tolerant Methods for Distributed Variational Inequalities,https://openreview.net/forum?id=ER0bcYXvvo,"Nazarii Tupitsa, Abdulla Jasem Almansoori, Yanlin Wu, Martin Takac, Karthik Nandakumar, Samuel Horváth, Eduard Gorbunov"
"Similarity, Compression and Local Steps: Three Pillars of Efficient Communications for Distributed Variational Inequalities",https://openreview.net/forum?id=Rvk1wdwz1L,"Aleksandr Beznosikov, Martin Takac, Alexander Gasnikov"
Provably Efficient Offline Reinforcement Learning in Regular Decision Processes,https://openreview.net/forum?id=8bQc7oRnjm,"Roberto Cipollone, Anders Jonsson, Alessandro Ronca, Mohammad Sadegh Talebi"
ATMAN: Understanding Transformer Predictions Through Memory Efficient Attention Manipulation,https://openreview.net/forum?id=PBpEb86bj7,"Björn Deiseroth, Mayukh Deb, Samuel Weinbach, Manuel Brack, Patrick Schramowski, Kristian Kersting"
SOC: Semantic-Assisted  Object Cluster for Referring Video Object Segmentation,https://openreview.net/forum?id=KQyXyIAfK8,"Zhuoyan Luo, Yicheng Xiao, Yong Liu, Shuyan Li, Yitong Wang, Yansong Tang, Xiu Li, Yujiu Yang"
Going Beyond Linear Mode Connectivity: The Layerwise Linear Feature Connectivity,https://openreview.net/forum?id=vORUHrVEnH,"Zhanpeng Zhou, Yongyi Yang, Xiaojiang Yang, Junchi Yan, Wei Hu"
OV-PARTS: Towards Open-Vocabulary Part Segmentation,https://openreview.net/forum?id=EFl8zjjXeX,"Meng Wei, Xiaoyu Yue, Wenwei Zhang, Shu Kong, Xihui Liu, Jiangmiao Pang"
Depth-discriminative Metric Learning for Monocular 3D Object Detection,https://openreview.net/forum?id=ZNBblMEP16,"Wonhyeok Choi, Mingyu Shin, Sunghoon Im"
AVIDa-hIL6: A Large-Scale VHH Dataset Produced from an Immunized Alpaca for Predicting Antigen-Antibody Interactions,https://openreview.net/forum?id=BgY17iEnTb,"Hirofumi Tsuruta, Hiroyuki Yamazaki, Ryota Maeda, Ryotaro Tamura, Jennifer Wei, Zelda Mariet, Poomarin Phloyphisut, Hidetoshi Shimokawa, Joseph R. Ledsam, Lucy Colwell, Akihiro Imura"
Predict-then-Calibrate: A New Perspective of Robust Contextual LP,https://openreview.net/forum?id=TnTDiCppx5,"Chunlin Sun, Linyu Liu, Xiaocheng Li"
LoCoOp: Few-Shot Out-of-Distribution Detection via Prompt Learning,https://openreview.net/forum?id=UjtiLdXGMC,"Atsuyuki Miyai, Qing Yu, Go Irie, Kiyoharu Aizawa"
Fed-GraB: Federated Long-tailed Learning with Self-Adjusting Gradient Balancer,https://openreview.net/forum?id=gJewjFjfN2,"Zikai Xiao, Zihan Chen, Songshang Liu, Hualiang Wang, YANG FENG, Jin Hao, Joey Tianyi Zhou, Jian Wu, Howard Yang, Zuozhu Liu"
Pairwise GUI Dataset Construction Between Android Phones and Tablets,https://openreview.net/forum?id=8gDJXL652A,"han hu, Haolan Zhan, Yujin Huang, Di Liu"
Towards Distribution-Agnostic Generalized Category Discovery,https://openreview.net/forum?id=cczH4Xl7Zo,"Jianhong Bai, Zuozhu Liu, Hualiang Wang, Ruizhe Chen, Lianrui Mu, Xiaomeng Li, Joey Tianyi Zhou, YANG FENG, Jian Wu, Haoji Hu"
Fast Model DeBias with Machine Unlearning,https://openreview.net/forum?id=BL9Pc7xsdX,"Ruizhe Chen, Jianfei Yang, Huimin Xiong, Jianhong Bai, Tianxiang Hu, Jin Hao, YANG FENG, Joey Tianyi Zhou, Jian Wu, Zuozhu Liu"
One Fits All: Power General Time Series Analysis by Pretrained LM,https://openreview.net/forum?id=gMS6FVZvmF,"Tian Zhou, Peisong Niu, xue wang, Liang Sun, Rong Jin"
Bullying10K: A Large-Scale Neuromorphic Dataset towards Privacy-Preserving Bullying Recognition,https://openreview.net/forum?id=HuG4eOFLO9,"Yiting Dong, Yang Li, Dongcheng Zhao, Guobin Shen, Yi Zeng"
Towards Revealing the Mystery behind Chain of Thought: A Theoretical Perspective,https://openreview.net/forum?id=qHrADgAdYu,"Guhao Feng, Bohang Zhang, Yuntian Gu, Haotian Ye, Di He, Liwei Wang"
Strategyproof Voting under Correlated Beliefs,https://openreview.net/forum?id=eT1QOsssRB,"Daniel Halpern, Rachel Li, Ariel Procaccia"
The CLIP Model is Secretly an Image-to-Prompt Converter,https://openreview.net/forum?id=lHa7gFbmvS,"Yuxuan Ding, Chunna Tian, Haoxuan Ding, Lingqiao Liu"
The s-value: evaluating stability with respect to distributional shifts,https://openreview.net/forum?id=UKtjq3dIs0,"Suyash Gupta, Dominik Rothenhäusler"
Understanding Neural Network Binarization with Forward and Backward Proximal Quantizers,https://openreview.net/forum?id=U6fp6IUBdr,"Yiwei Lu, Yaoliang Yu, Xinlin Li, Vahid Partovi Nia"
Imagine the Unseen World: A Benchmark for Systematic Generalization in Visual World Models,https://openreview.net/forum?id=ODB01Fyr4a,"Yeongbin Kim, Gautam Singh, Junyeong Park, Caglar Gulcehre, Sungjin Ahn"
Normalizing flow neural networks by JKO scheme,https://openreview.net/forum?id=ZQMlfNijY5,"Chen Xu, Xiuyuan Cheng, Yao Xie"
Modality-Independent Teachers Meet Weakly-Supervised Audio-Visual Event Parser,https://openreview.net/forum?id=p8gTWkFIvx,"Yung-Hsuan Lai, Yen-Chun Chen, Frank Wang"
LargeST: A Benchmark Dataset for Large-Scale Traffic Forecasting,https://openreview.net/forum?id=loOw3oyhFW,"Xu Liu, Yutong Xia, Yuxuan Liang, Junfeng Hu, Yiwei Wang, LEI BAI, Chao Huang, Zhenguang Liu, Bryan Hooi, Roger Zimmermann"
Streaming Algorithms and Lower Bounds for Estimating Correlation Clustering Cost,https://openreview.net/forum?id=k4ZCORSFEd,"Sepehr Assadi, Vihan Shah, Chen Wang"
EMMA-X: An EM-like Multilingual Pre-training Algorithm for Cross-lingual Representation Learning,https://openreview.net/forum?id=c5dRV9tA3K,"Ping Guo, Xiangpeng Wei, Yue Hu, Baosong Yang, Dayiheng Liu, Fei Huang, jun xie"
Non-autoregressive Machine Translation with Probabilistic Context-free Grammar,https://openreview.net/forum?id=LloZFVwWvj,"Shangtong Gui, Chenze Shao, Zhengrui Ma, xishan zhang, Yunji Chen, Yang Feng"
RADAR: Robust AI-Text Detection via Adversarial Learning,https://openreview.net/forum?id=QGrkbaan79,"Xiaomeng Hu, Pin-Yu Chen, Tsung-Yi Ho"
On the Stability-Plasticity Dilemma in Continual Meta-Learning: Theory and Algorithm,https://openreview.net/forum?id=DNHGKeOhLl,"Qi CHEN, Changjian Shui, Ligong Han, Mario Marchand"
A case for reframing automated medical image classification as segmentation,https://openreview.net/forum?id=b8xowIlZ7v,"Sarah Hooper, Mayee Chen, Khaled Saab, Kush Bhatia, Curtis Langlotz, Christopher Ré"
Switching Autoregressive Low-rank Tensor Models,https://openreview.net/forum?id=fFJThJ94rY,"Hyun Dong Lee, andrew warrington, Joshua Glaser, Scott Linderman"
GAIA: Delving into Gradient-based Attribution Abnormality for Out-of-distribution Detection,https://openreview.net/forum?id=XEBzQP3e7B,"Jinggang Chen, Junjie Li, Xiaoyang Qu, Jianzong Wang, Jiguang Wan, Jing Xiao"
DoReMi: Optimizing Data Mixtures Speeds Up Language Model Pretraining,https://openreview.net/forum?id=lXuByUeHhd,"Sang Michael Xie, Hieu Pham, Xuanyi Dong, Nan Du, Hanxiao Liu, Yifeng Lu, Percy Liang, Quoc V Le, Tengyu Ma, Adams Wei Yu"
MG-ViT: A Multi-Granularity Method for Compact and Efficient Vision Transformers,https://openreview.net/forum?id=Bf6WFWNCUP,"Yu Zhang, Yepeng Liu, Duoqian Miao, Qi Zhang, Yiwei Shi, Liang Hu"
Neural Oscillators are Universal,https://openreview.net/forum?id=QGQsOZcQ2H,"Samuel Lanthaler, T. Konstantin Rusch, Siddhartha Mishra"
Error Bounds for Learning with Vector-Valued Random Features,https://openreview.net/forum?id=sLr1sohnmo,"Samuel Lanthaler, Nicholas H. Nelsen"
A Dataset of Relighted 3D Interacting Hands,https://openreview.net/forum?id=bdWkFt7M6X,"Gyeongsik Moon, Shunsuke Saito, Weipeng Xu, Rohan Joshi, Julia Buffalini, Harley Bellan, Nicholas Rosen, Jesse Richardson, Mallorie Mize, Philippe De Bree, Tomas Simon, Bo Peng, Shubham Garg, Kevyn McPhail, Takaaki Shiratori"
Holistic Transfer: Towards Non-Disruptive Fine-Tuning with Partial Target Data,https://openreview.net/forum?id=XbVnNXaIQY,"Cheng-Hao Tu, Hong-You Chen, Zheda Mai, Jike Zhong, Vardaan Pahuja, Tanya Berger-Wolf, Song Gao, Charles Stewart, Yu Su, Wei-Lun (Harry) Chao"
Low Tensor Rank Learning of Neural Dynamics,https://openreview.net/forum?id=WcoX8eJJjI,"Arthur Pellegrino, N Alex Cayco Gajic, Angus Chadwick"
